linha;grupo;subgrupo;tipo_mercadoria;cargo;taxa_rateio_maximo_pct;fatia_cargo_pct;ativo
SSO;Detector Fixo;TOUCHPOINT;Produto;Gerente Linha;5;20;True
SSO;Detector Fixo;TOUCHPOINT;Produto;Representante Comercial;5;0;True
SSO;Detector Fixo;TOUCHPOINT;Produto;Supervisor;5;0;True
SSO;Detector Fixo;TVOC;Produto;Consultor Interno;5;15;True
SSO;Detector Fixo;TVOC;Produto;Consultor Externo;5;15;True
SSO;Detector Fixo;TVOC;Produto;Coordenador;5;20;True
SSO;Detector Fixo;TVOC;Produto;Diretor;5;10;True
SSO;Detector Fixo;TVOC;Produto;Gerente Geral;5;20;True
SSO;Detector Fixo;TVOC;Produto;Gerente Linha;5;20;True
SSO;Detector Fixo;TVOC;Produto;Representante Comercial;5;0;True
SSO;Detector Fixo;TVOC;Produto;Supervisor;5;0;True
SSO;Detector Fixo;Vent Line;Produto;Consultor Interno;5;15;True
SSO;Detector Fixo;Vent Line;Produto;Consultor Externo;5;15;True
SSO;Detector Fixo;Vent Line;Produto;Coordenador;5;20;True
SSO;Detector Fixo;Vent Line;Produto;Diretor;5;10;True
SSO;Detector Fixo;Vent Line;Produto;Gerente Geral;5;20;True
SSO;Detector Fixo;Vent Line;Produto;Gerente Linha;5;20;True
SSO;Detector Fixo;Vent Line;Produto;Representante Comercial;5;0;True
SSO;Detector Fixo;Vent Line;Produto;Supervisor;5;0;True
SSO;Detector Fixo;XCD;Produto;Consultor Interno;5;15;True
SSO;Detector Fixo;XCD;Produto;Consultor Externo;5;15;True
SSO;Detector Fixo;XCD;Produto;Coordenador;5;20;True
SSO;Detector Fixo;XCD;Produto;Diretor;5;10;True
SSO;Detector Fixo;XCD;Produto;Gerente Geral;5;20;True
SSO;Detector Fixo;XCD;Produto;Gerente Linha;5;20;True
SSO;Detector Fixo;XCD;Produto;Representante Comercial;5;0;True
SSO;Detector Fixo;XCD;Produto;Supervisor;5;0;True
SSO;Detector Fixo;XCL;Produto;Consultor Interno;5;15;True
SSO;Detector Fixo;XCL;Produto;Consultor Externo;5;15;True
SSO;Detector Fixo;XCL;Produto;Coordenador;5;20;True
SSO;Detector Fixo;XCL;Produto;Diretor;5;10;True
SSO;Detector Fixo;XCL;Produto;Gerente Geral;5;20;True
SSO;Detector Fixo;XCL;Produto;Gerente Linha;5;20;True
SSO;Detector Fixo;XCL;Produto;Representante Comercial;5;0;True
SSO;Detector Fixo;XCL;Produto;Supervisor;5;0;True
SSO;Detector Fixo;XNX;Produto;Consultor Interno;5;15;True
SSO;Detector Fixo;XNX;Produto;Consultor Externo;5;15;True
SSO;Detector Fixo;XNX;Produto;Coordenador;5;20;True
SSO;Detector Fixo;XNX;Produto;Diretor;5;10;True
SSO;Detector Fixo;XNX;Produto;Gerente Geral;5;20;True
SSO;Detector Fixo;XNX;Produto;Gerente Linha;5;20;True
SSO;Detector Fixo;XNX;Produto;Representante Comercial;5;0;True
SSO;Detector Fixo;XNX;Produto;Supervisor;5;0;True
SSO;Detector Fixo;XPV;Produto;Consultor Interno;5;15;True
SSO;Detector Fixo;XPV;Produto;Consultor Externo;5;15;True
SSO;Detector Fixo;XPV;Produto;Coordenador;5;20;True
SSO;Detector Fixo;XPV;Produto;Diretor;5;10;True
SSO;Detector Fixo;XPV;Produto;Gerente Geral;5;20;True
SSO;Detector Fixo;XPV;Produto;Gerente Linha;5;20;True
SSO;Detector Fixo;XPV;Produto;Representante Comercial;5;0;True
SSO;Detector Fixo;XPV;Produto;Supervisor;5;0;True
SSO;Detector Fixo;XRL;Produto;Consultor Interno;5;15;True
SSO;Detector Fixo;XRL;Produto;Consultor Externo;5;15;True
SSO;Detector Fixo;XRL;Produto;Coordenador;5;20;True
SSO;Detector Fixo;XRL;Produto;Diretor;5;10;True
SSO;Detector Fixo;XRL;Produto;Gerente Geral;5;20;True
SSO;Detector Fixo;XRL;Produto;Gerente Linha;5;20;True
SSO;Detector Fixo;XRL;Produto;Representante Comercial;5;0;True
SSO;Detector Fixo;XRL;Produto;Supervisor;5;0;True
SSO;Detector Fixo;Zareba;Produto;Consultor Interno;5;15;True
SSO;Detector Fixo;Zareba;Produto;Consultor Externo;5;15;True
SSO;Detector Fixo;Zareba;Produto;Coordenador;5;20;True
SSO;Detector Fixo;Zareba;Produto;Diretor;5;10;True
SSO;Detector Fixo;Zareba;Produto;Gerente Geral;5;20;True
SSO;Detector Fixo;Zareba;Produto;Gerente Linha;5;20;True
SSO;Detector Fixo;Zareba;Produto;Representante Comercial;5;0;True
SSO;Detector Fixo;Zareba;Produto;Supervisor;5;0;True
SSO;Detector Portátil;Acessório;Produto;Consultor Interno;5;15;True
SSO;Detector Portátil;Acessório;Produto;Consultor Externo;5;15;True
SSO;Detector Portátil;Acessório;Produto;Coordenador;5;20;True
SSO;Detector Portátil;Acessório;Produto;Diretor;5;10;True
SSO;Detector Portátil;Acessório;Produto;Gerente Geral;5;20;True
SSO;Detector Portátil;Acessório;Produto;Gerente Linha;5;20;True
SSO;Detector Portátil;Acessório;Produto;Representante Comercial;5;0;True
SSO;Detector Portátil;Acessório;Produto;Supervisor;5;0;True
SSO;Detector Portátil;Acessório;Reposição;Consultor Interno;5;15;True
SSO;Detector Portátil;Acessório;Reposição;Consultor Externo;5;15;True
SSO;Detector Portátil;Acessório;Reposição;Coordenador;5;20;True
SSO;Detector Portátil;Acessório;Reposição;Diretor;5;10;True
SSO;Detector Portátil;Acessório;Reposição;Gerente Geral;5;20;True
SSO;Detector Portátil;Acessório;Reposição;Gerente Linha;5;20;True
SSO;Detector Portátil;Acessório;Reposição;Representante Comercial;5;0;True
SSO;Detector Portátil;Acessório;Reposição;Supervisor;5;0;True
SSO;Detector Portátil;AIR AWARE;Produto;Consultor Interno;5;15;True
SSO;Detector Portátil;AIR AWARE;Produto;Consultor Externo;5;15;True
SSO;Detector Portátil;AIR AWARE;Produto;Coordenador;5;20;True
SSO;Detector Portátil;AIR AWARE;Produto;Diretor;5;10;True
SSO;Detector Portátil;AIR AWARE;Produto;Gerente Geral;5;20;True
SSO;Detector Portátil;AIR AWARE;Produto;Gerente Linha;5;20;True
SSO;Detector Portátil;AIR AWARE;Produto;Representante Comercial;5;0;True
SSO;Detector Portátil;AIR AWARE;Produto;Supervisor;5;0;True
SSO;Detector Portátil;Anel;Reposição;Consultor Interno;5;15;True
SSO;Detector Portátil;Anel;Reposição;Consultor Externo;5;15;True
SSO;Detector Portátil;Anel;Reposição;Coordenador;5;20;True
SSO;Detector Portátil;Anel;Reposição;Diretor;5;10;True
SSO;Detector Portátil;Anel;Reposição;Gerente Geral;5;20;True
SSO;Detector Portátil;Anel;Reposição;Gerente Linha;5;20;True
SSO;Detector Portátil;Anel;Reposição;Representante Comercial;5;0;True
SSO;Detector Portátil;Anel;Reposição;Supervisor;5;0;True
SSO;Detector Portátil;BADGE PLUS;Produto;Consultor Interno;5;15;True
SSO;Detector Portátil;BADGE PLUS;Produto;Consultor Externo;5;15;True
SSO;Detector Portátil;BADGE PLUS;Produto;Coordenador;5;20;True
SSO;Detector Portátil;BADGE PLUS;Produto;Diretor;5;10;True
SSO;Detector Portátil;BADGE PLUS;Produto;Gerente Geral;5;20;True
SSO;Detector Portátil;BADGE PLUS;Produto;Gerente Linha;5;20;True
SSO;Detector Portátil;BADGE PLUS;Produto;Representante Comercial;5;0;True
SSO;Detector Portátil;BADGE PLUS;Produto;Supervisor;5;0;True
SSO;Detector Portátil;BM25;Produto;Consultor Interno;5;15;True
SSO;Detector Portátil;BM25;Produto;Consultor Externo;5;15;True
SSO;Detector Portátil;BM25;Produto;Coordenador;5;20;True
SSO;Detector Portátil;BM25;Produto;Diretor;5;10;True
SSO;Detector Portátil;BM25;Produto;Gerente Geral;5;20;True
SSO;Detector Portátil;BM25;Produto;Gerente Linha;5;20;True
SSO;Detector Portátil;BM25;Produto;Representante Comercial;5;0;True
SSO;Detector Portátil;BM25;Produto;Supervisor;5;0;True
SSO;Detector Portátil;BW Clip;Produto;Consultor Interno;5;15;True
SSO;Detector Portátil;BW Clip;Produto;Consultor Externo;5;15;True
SSO;Detector Portátil;BW Clip;Produto;Coordenador;5;20;True
SSO;Detector Portátil;BW Clip;Produto;Diretor;5;10;True
SSO;Detector Portátil;BW Clip;Produto;Gerente Geral;5;20;True
SSO;Detector Portátil;BW Clip;Produto;Gerente Linha;5;20;True
SSO;Detector Portátil;BW Clip;Produto;Representante Comercial;5;0;True
SSO;Detector Portátil;BW Clip;Produto;Supervisor;5;0;True
SSO;Detector Portátil;BW Quattro;Produto;Consultor Interno;5;15;True
SSO;Detector Portátil;BW Quattro;Produto;Consultor Externo;5;15;True
SSO;Detector Portátil;BW Quattro;Produto;Coordenador;5;20;True
SSO;Detector Portátil;BW Quattro;Produto;Diretor;5;10;True
SSO;Detector Portátil;BW Quattro;Produto;Gerente Geral;5;20;True
SSO;Detector Portátil;BW Quattro;Produto;Gerente Linha;5;20;True
SSO;Detector Portátil;BW Quattro;Produto;Representante Comercial;5;0;True
SSO;Detector Portátil;BW Quattro;Produto;Supervisor;5;0;True
SSO;Detector Portátil;BW SOLO;Produto;Consultor Interno;5;15;True
SSO;Detector Portátil;BW SOLO;Produto;Consultor Externo;5;15;True
SSO;Detector Portátil;BW SOLO;Produto;Coordenador;5;20;True
SSO;Detector Portátil;BW SOLO;Produto;Diretor;5;10;True
SSO;Detector Portátil;BW SOLO;Produto;Gerente Geral;5;20;True
SSO;Detector Portátil;BW SOLO;Produto;Gerente Linha;5;20;True
SSO;Detector Portátil;BW SOLO;Produto;Representante Comercial;5;0;True
SSO;Detector Portátil;BW SOLO;Produto;Supervisor;5;0;True
SSO;Detector Portátil;chempro;Produto;Consultor Interno;5;15;True
SSO;Detector Portátil;chempro;Produto;Consultor Externo;5;15;True
SSO;Detector Portátil;chempro;Produto;Coordenador;5;20;True
SSO;Detector Portátil;chempro;Produto;Diretor;5;10;True
SSO;Detector Portátil;chempro;Produto;Gerente Geral;5;20;True
SSO;Detector Portátil;chempro;Produto;Gerente Linha;5;20;True
SSO;Detector Portátil;chempro;Produto;Representante Comercial;5;0;True
SSO;Detector Portátil;chempro;Produto;Supervisor;5;0;True
SSO;Detector Portátil;CUB;Produto;Consultor Interno;5;15;True
SSO;Detector Portátil;CUB;Produto;Consultor Externo;5;15;True
SSO;Detector Portátil;CUB;Produto;Coordenador;5;20;True
SSO;Detector Portátil;CUB;Produto;Diretor;5;10;True
SSO;Detector Portátil;CUB;Produto;Gerente Geral;5;20;True
SSO;Detector Portátil;CUB;Produto;Gerente Linha;5;20;True
SSO;Detector Portátil;CUB;Produto;Representante Comercial;5;0;True
SSO;Detector Portátil;CUB;Produto;Supervisor;5;0;True
SSO;Detector Portátil;EC-P2;Produto;Consultor Interno;5;15;True
SSO;Detector Portátil;EC-P2;Produto;Consultor Externo;5;15;True
SSO;Detector Portátil;EC-P2;Produto;Coordenador;5;20;True
SSO;Detector Portátil;EC-P2;Produto;Diretor;5;10;True
SSO;Detector Portátil;EC-P2;Produto;Gerente Geral;5;20;True
SSO;Detector Portátil;EC-P2;Produto;Gerente Linha;5;20;True
SSO;Detector Portátil;EC-P2;Produto;Representante Comercial;5;0;True
SSO;Detector Portátil;EC-P2;Produto;Supervisor;5;0;True
SSO;Detector Portátil;Estação;Produto;Consultor Interno;5;15;True
SSO;Detector Portátil;Estação;Produto;Consultor Externo;5;15;True
SSO;Detector Portátil;Estação;Produto;Coordenador;5;20;True
SSO;Detector Portátil;Estação;Produto;Diretor;5;10;True
SSO;Detector Portátil;Estação;Produto;Gerente Geral;5;20;True
SSO;Detector Portátil;Estação;Produto;Gerente Linha;5;20;True
SSO;Detector Portátil;Estação;Produto;Representante Comercial;5;0;True
SSO;Detector Portátil;Estação;Produto;Supervisor;5;0;True
SSO;Detector Portátil;Filtro;Insumo;Consultor Interno;5;15;True
SSO;Detector Portátil;Filtro;Insumo;Consultor Externo;5;15;True
SSO;Detector Portátil;Filtro;Insumo;Coordenador;5;20;True
SSO;Detector Portátil;Filtro;Insumo;Diretor;5;10;True
SSO;Detector Portátil;Filtro;Insumo;Gerente Geral;5;20;True
SSO;Detector Portátil;Filtro;Insumo;Gerente Linha;5;20;True
SSO;Detector Portátil;Filtro;Insumo;Representante Comercial;5;0;True
SSO;Detector Portátil;Filtro;Insumo;Supervisor;5;0;True
SSO;Detector Portátil;GT;Produto;Consultor Interno;5;15;True
SSO;Detector Portátil;GT;Produto;Consultor Externo;5;15;True
SSO;Detector Portátil;GT;Produto;Coordenador;5;20;True
SSO;Detector Portátil;GT;Produto;Diretor;5;10;True
SSO;Detector Portátil;GT;Produto;Gerente Geral;5;20;True
SSO;Detector Portátil;GT;Produto;Gerente Linha;5;20;True
SSO;Detector Portátil;GT;Produto;Representante Comercial;5;0;True
SSO;Detector Portátil;GT;Produto;Supervisor;5;0;True
SSO;Detector Portátil;IMPACT PRO;Produto;Consultor Interno;5;15;True
SSO;Detector Portátil;IMPACT PRO;Produto;Consultor Externo;5;15;True
SSO;Detector Portátil;IMPACT PRO;Produto;Coordenador;5;20;True
SSO;Detector Portátil;IMPACT PRO;Produto;Diretor;5;10;True
SSO;Detector Portátil;IMPACT PRO;Produto;Gerente Geral;5;20;True
SSO;Detector Portátil;IMPACT PRO;Produto;Gerente Linha;5;20;True
SSO;Detector Portátil;IMPACT PRO;Produto;Representante Comercial;5;0;True
SSO;Detector Portátil;IMPACT PRO;Produto;Supervisor;5;0;True
SSO;Detector Portátil;Intellidox;Produto;Consultor Interno;5;15;True
SSO;Detector Portátil;Intellidox;Produto;Consultor Externo;5;15;True
SSO;Detector Portátil;Intellidox;Produto;Coordenador;5;20;True
SSO;Detector Portátil;Intellidox;Produto;Diretor;5;10;True
SSO;Detector Portátil;Intellidox;Produto;Gerente Geral;5;20;True
SSO;Detector Portátil;Intellidox;Produto;Gerente Linha;5;20;True
SSO;Detector Portátil;Intellidox;Produto;Representante Comercial;5;0;True
SSO;Detector Portátil;Intellidox;Produto;Supervisor;5;0;True
SSO;Detector Portátil;Leakmate;Produto;Consultor Interno;5;15;True
SSO;Detector Portátil;Leakmate;Produto;Consultor Externo;5;15;True
SSO;Detector Portátil;Leakmate;Produto;Coordenador;5;20;True
SSO;Detector Portátil;Leakmate;Produto;Diretor;5;10;True
SSO;Detector Portátil;Leakmate;Produto;Gerente Geral;5;20;True
SSO;Detector Portátil;Leakmate;Produto;Gerente Linha;5;20;True
SSO;Detector Portátil;Leakmate;Produto;Representante Comercial;5;0;True
SSO;Detector Portátil;Leakmate;Produto;Supervisor;5;0;True
SSO;Detector Portátil;Max XT;Produto;Consultor Interno;5;15;True
SSO;Detector Portátil;Max XT;Produto;Consultor Externo;5;15;True
SSO;Detector Portátil;Max XT;Produto;Coordenador;5;20;True
SSO;Detector Portátil;Max XT;Produto;Diretor;5;10;True
SSO;Detector Portátil;Max XT;Produto;Gerente Geral;5;20;True
SSO;Detector Portátil;Max XT;Produto;Gerente Linha;5;20;True
SSO;Detector Portátil;Max XT;Produto;Representante Comercial;5;0;True
SSO;Detector Portátil;Max XT;Produto;Supervisor;5;0;True
SSO;Detector Portátil;MGD;Produto;Consultor Interno;5;15;True
SSO;Detector Portátil;MGD;Produto;Consultor Externo;5;15;True
SSO;Detector Portátil;MGD;Produto;Coordenador;5;20;True
SSO;Detector Portátil;MGD;Produto;Diretor;5;10;True
SSO;Detector Portátil;MGD;Produto;Gerente Geral;5;20;True
SSO;Detector Portátil;MGD;Produto;Gerente Linha;5;20;True
SSO;Detector Portátil;MGD;Produto;Representante Comercial;5;0;True
SSO;Detector Portátil;MGD;Produto;Supervisor;5;0;True
SSO;Detector Portátil;MICRO 4;Produto;Consultor Interno;5;15;True
SSO;Detector Portátil;MICRO 4;Produto;Consultor Externo;5;15;True
SSO;Detector Portátil;MICRO 4;Produto;Coordenador;5;20;True
SSO;Detector Portátil;MICRO 4;Produto;Diretor;5;10;True
SSO;Detector Portátil;MICRO 4;Produto;Gerente Geral;5;20;True
SSO;Detector Portátil;MICRO 4;Produto;Gerente Linha;5;20;True
SSO;Detector Portátil;MICRO 4;Produto;Representante Comercial;5;0;True
SSO;Detector Portátil;MICRO 4;Produto;Supervisor;5;0;True
SSO;Detector Portátil;MICRO 5;Produto;Consultor Interno;5;15;True
SSO;Detector Portátil;MICRO 5;Produto;Consultor Externo;5;15;True
SSO;Detector Portátil;MICRO 5;Produto;Coordenador;5;20;True
SSO;Detector Portátil;MICRO 5;Produto;Diretor;5;10;True
SSO;Detector Portátil;MICRO 5;Produto;Gerente Geral;5;20;True
SSO;Detector Portátil;MICRO 5;Produto;Gerente Linha;5;20;True
SSO;Detector Portátil;MICRO 5;Produto;Representante Comercial;5;0;True
SSO;Detector Portátil;MICRO 5;Produto;Supervisor;5;0;True
SSO;Detector Portátil;MicroClip;Produto;Consultor Interno;5;15;True
SSO;Detector Portátil;MicroClip;Produto;Consultor Externo;5;15;True
SSO;Detector Portátil;MicroClip;Produto;Coordenador;5;20;True
SSO;Detector Portátil;MicroClip;Produto;Diretor;5;10;True
SSO;Detector Portátil;MicroClip;Produto;Gerente Geral;5;20;True
SSO;Detector Portátil;MicroClip;Produto;Gerente Linha;5;20;True
SSO;Detector Portátil;MicroClip;Produto;Representante Comercial;5;0;True
SSO;Detector Portátil;MicroClip;Produto;Supervisor;5;0;True
SSO;Detector Portátil;MicroDock;Produto;Consultor Interno;5;15;True
SSO;Detector Portátil;MicroDock;Produto;Consultor Externo;5;15;True
SSO;Detector Portátil;MicroDock;Produto;Coordenador;5;20;True
SSO;Detector Portátil;MicroDock;Produto;Diretor;5;10;True
SSO;Detector Portátil;MicroDock;Produto;Gerente Geral;5;20;True
SSO;Detector Portátil;MicroDock;Produto;Gerente Linha;5;20;True
SSO;Detector Portátil;MicroDock;Produto;Representante Comercial;5;0;True
SSO;Detector Portátil;MicroDock;Produto;Supervisor;5;0;True
SSO;Detector Portátil;MIRAN;Produto;Consultor Interno;5;15;True
SSO;Detector Portátil;MIRAN;Produto;Consultor Externo;5;15;True
SSO;Detector Portátil;MIRAN;Produto;Coordenador;5;20;True
SSO;Detector Portátil;MIRAN;Produto;Diretor;5;10;True
SSO;Detector Portátil;MIRAN;Produto;Gerente Geral;5;20;True
SSO;Detector Portátil;MIRAN;Produto;Gerente Linha;5;20;True
SSO;Detector Portátil;MIRAN;Produto;Representante Comercial;5;0;True
SSO;Detector Portátil;MIRAN;Produto;Supervisor;5;0;True
SSO;Detector Portátil;MVI;Produto;Consultor Interno;5;15;True
SSO;Detector Portátil;MVI;Produto;Consultor Externo;5;15;True
SSO;Detector Portátil;MVI;Produto;Coordenador;5;20;True
SSO;Detector Portátil;MVI;Produto;Diretor;5;10;True
SSO;Detector Portátil;MVI;Produto;Gerente Geral;5;20;True
SSO;Detector Portátil;MVI;Produto;Gerente Linha;5;20;True
SSO;Detector Portátil;MVI;Produto;Representante Comercial;5;0;True
SSO;Detector Portátil;MVI;Produto;Supervisor;5;0;True
SSO;Detector Portátil;MX4;Produto;Consultor Interno;5;15;True
SSO;Detector Portátil;MX4;Produto;Consultor Externo;5;15;True
SSO;Detector Portátil;MX4;Produto;Coordenador;5;20;True
SSO;Detector Portátil;MX4;Produto;Diretor;5;10;True
SSO;Detector Portátil;MX4;Produto;Gerente Geral;5;20;True
SSO;Detector Portátil;MX4;Produto;Gerente Linha;5;20;True
SSO;Detector Portátil;MX4;Produto;Representante Comercial;5;0;True
SSO;Detector Portátil;MX4;Produto;Supervisor;5;0;True
SSO;Detector Portátil;MX6;Produto;Consultor Interno;5;15;True
SSO;Detector Portátil;MX6;Produto;Consultor Externo;5;15;True
SSO;Detector Portátil;MX6;Produto;Coordenador;5;20;True
SSO;Detector Portátil;MX6;Produto;Diretor;5;10;True
SSO;Detector Portátil;MX6;Produto;Gerente Geral;5;20;True
SSO;Detector Portátil;MX6;Produto;Gerente Linha;5;20;True
SSO;Detector Portátil;MX6;Produto;Representante Comercial;5;0;True
SSO;Detector Portátil;MX6;Produto;Supervisor;5;0;True
SSO;Detector Portátil;PHD6;Produto;Consultor Interno;5;15;True
SSO;Detector Portátil;PHD6;Produto;Consultor Externo;5;15;True
SSO;Detector Portátil;PHD6;Produto;Coordenador;5;20;True
SSO;Detector Portátil;PHD6;Produto;Diretor;5;10;True
SSO;Detector Portátil;PHD6;Produto;Gerente Geral;5;20;True
SSO;Detector Portátil;PHD6;Produto;Gerente Linha;5;20;True
SSO;Detector Portátil;PHD6;Produto;Representante Comercial;5;0;True
SSO;Detector Portátil;PHD6;Produto;Supervisor;5;0;True
SSO;Detector Portátil;Raeguard;Produto;Consultor Interno;5;15;True
SSO;Detector Portátil;Raeguard;Produto;Consultor Externo;5;15;True
SSO;Detector Portátil;Raeguard;Produto;Coordenador;5;20;True
SSO;Detector Portátil;Raeguard;Produto;Diretor;5;10;True
SSO;Detector Portátil;Raeguard;Produto;Gerente Geral;5;20;True
SSO;Detector Portátil;Raeguard;Produto;Gerente Linha;5;20;True
SSO;Detector Portátil;Raeguard;Produto;Representante Comercial;5;0;True
SSO;Detector Portátil;Raeguard;Produto;Supervisor;5;0;True
SSO;Detector Portátil;RIKEN KEIKE;Produto;Consultor Interno;5;15;True
SSO;Detector Portátil;RIKEN KEIKE;Produto;Consultor Externo;5;15;True
SSO;Detector Portátil;RIKEN KEIKE;Produto;Coordenador;5;20;True
SSO;Detector Portátil;RIKEN KEIKE;Produto;Diretor;5;10;True
SSO;Detector Portátil;RIKEN KEIKE;Produto;Gerente Geral;5;20;True
SSO;Detector Portátil;RIKEN KEIKE;Produto;Gerente Linha;5;20;True
SSO;Detector Portátil;RIKEN KEIKE;Produto;Representante Comercial;5;0;True
SSO;Detector Portátil;RIKEN KEIKE;Produto;Supervisor;5;0;True
SSO;Detector Portátil;Sensor;Reposição;Consultor Interno;5;15;True
SSO;Detector Portátil;Sensor;Reposição;Consultor Externo;5;15;True
SSO;Detector Portátil;Sensor;Reposição;Coordenador;5;20;True
SSO;Detector Portátil;Sensor;Reposição;Diretor;5;10;True
SSO;Detector Portátil;Sensor;Reposição;Gerente Geral;5;20;True
SSO;Detector Portátil;Sensor;Reposição;Gerente Linha;5;20;True
SSO;Detector Portátil;Sensor;Reposição;Representante Comercial;5;0;True
SSO;Detector Portátil;Sensor;Reposição;Supervisor;5;0;True
SSO;Detector Portátil;SHARPEYE;Produto;Consultor Interno;5;15;True
SSO;Detector Portátil;SHARPEYE;Produto;Consultor Externo;5;15;True
SSO;Detector Portátil;SHARPEYE;Produto;Coordenador;5;20;True
SSO;Detector Portátil;SHARPEYE;Produto;Diretor;5;10;True
SSO;Detector Portátil;SHARPEYE;Produto;Gerente Geral;5;20;True
SSO;Detector Portátil;SHARPEYE;Produto;Gerente Linha;5;20;True
SSO;Detector Portátil;SHARPEYE;Produto;Representante Comercial;5;0;True
SSO;Detector Portátil;SHARPEYE;Produto;Supervisor;5;0;True
SSO;Detector Portátil;SPM FLEX;Produto;Consultor Interno;5;15;True
